date,bt,qft
2003-10-01,0.047923706044874254,0.009390046592792849
2003-10-02,0.04747361670877679,0.007159408182379909
2003-10-03,0.04689312415344869,0.007739900737708007
2003-10-04,0.04626556463417507,0.00836746025698163
2003-10-05,0.045576193362804836,0.016245387435082963
2003-10-06,0.04480333254021194,0.01414282589498346
2003-10-07,0.04394009662750356,0.015006061807691838
2003-10-08,0.043092748785471466,0.010102564924338933
2003-10-09,0.04227143619014802,0.012361588701008681
2003-10-10,0.04137276606207653,0.01613568119177257
2003-10-11,0.04038253067707811,0.015688205395424794
2003-10-12,0.03932277055615298,0.013872543153657421
2003-10-13,0.03818704121207931,0.022196828404462292
2003-10-14,0.037542081589302195,0.0012761203070459012
2003-10-15,0.037436426665651154,0.002819486412043243
2003-10-16,0.0373804907150019,0.0
2003-10-17,0.03740070852848958,0.01435689399997462
2003-10-18,0.03747248176637086,0.009971987218054645
2003-10-19,0.03759589698284657,0.015599416726963827
2003-10-20,0.0377319336625392,0.0169010912286175
2003-10-21,0.0378497022470694,0.018221033825433504
2003-10-22,0.03794333484360048,0.01812740122890242
2003-10-23,0.03801468172395448,0.0008035201723936153
2003-10-24,0.038085054643627846,0.007921703159451454
2003-10-25,0.03817971814655144,0.00782703965652786
2003-10-26,0.038304741704308407,0.007702016098770893
2003-10-27,0.03845706060781857,0.008987408376606935
2003-10-28,0.0386419862044504,0.013115616324013805
2003-10-29,0.03885579247775217,0.004275542962634632
2003-10-30,0.039089063557044806,0.014106250152765593
2003-10-31,0.039349807749234966,0.010970083597883033
2003-11-01,0.03964876618835714,0.01785968106549196
2003-11-02,0.040007044990173206,0.026127669351753292
2003-11-03,0.04046865255547576,0.04004317359991303
2003-11-04,0.04109088016138604,0.05523576898881136
2003-11-05,0.041905669918372336,0.050107845687786264
2003-11-06,0.04289074638023384,0.04912276922592476
2003-11-07,0.04400991800480991,0.04800359760134869
2003-11-08,0.045239551243944166,0.04821167554356074
2003-11-09,0.04663967455036413,0.10288228830964366
2003-11-10,0.04849521739876342,0.2131682176062503
2003-11-11,0.050976648488796225,0.10573387027794277
2003-11-12,0.05379970861565492,0.07271887534281318
2003-11-13,0.05670510436445243,0.09712999203959406
2003-11-14,0.059692910617567124,0.08982905224244067
2003-11-15,0.0627425100736595,0.07384005215423231
2003-11-16,0.06571042205987611,0.08812467434417039
2003-11-17,0.0684655708085063,0.06524156905669301
2003-11-18,0.07098106241599618,0.05985065508651062
2003-11-19,0.07326000281046471,0.05613400351069589
2003-11-20,0.07530694089505717,0.05264935424475724
2003-11-21,0.07712694242355539,0.04076537444683541
2003-11-22,0.0787288900550474,0.033412582089958495
2003-11-23,0.08013867167867089,0.02337653337825761
2003-11-24,0.08139537015959543,0.020682123715986878
2003-11-25,0.08252378540327292,0.025304553197694285
2003-11-26,0.08353919437612331,0.014225165955420185
