date,ENG,PAR,MIL,ISB,DNP,NML,ORO,FOL,TRM,SCC,PNF,NHG,SHA
2003-11-04,0.1991484368334217,0.02550402735031254,0.32667607997587444,0.02064236500141506,0.25768366493172606,0.10676621903863481,0.384468829909284,0.49789961026011187,0.05523576898881136,0.04212859105295845,0.13657455810083313,0.023418820605027535,0.15296161231263006
2003-11-05,0.18006044201304822,0.13933558894241532,0.22707689817187865,0.038571213466407475,0.40571208398542186,0.28171393860385957,0.20153043358848205,0.22131851840277858,0.050107845687786264,0.04540465570575966,0.11217771083078892,0.0019445310379131277,0.10469857580420008
2003-11-06,0.11294232289538264,0.0,0.2042727200882895,0.04145155017759208,0.5429262045264552,0.23415113761161355,0.07645881818635208,0.4298948871459676,0.04912276922592476,0.04028254102901187,0.0698498392416406,0.0021021957166628405,0.107305154687451
2003-11-07,0.18730377095637935,0.08683409247068313,0.0,0.03203068393917582,0.3930051524290516,0.33203770177092934,0.3868270748329433,0.5601044215496814,0.04800359760134869,0.04747686005860369,0.07169820914421918,0.04145441738150473,0.24350311027370947
2003-11-08,0.2207749017840412,0.4192273263599664,0.3657552474000201,0.05157540907661183,0.22998466646842736,0.2649053508572465,0.13890017147225353,0.4108871487156439,0.04821167554356074,0.050427013485206076,0.10580636649839714,0.07452843115903071,0.5033121114121231
2003-11-09,0.2877675199909072,0.5033681234474661,0.2119032357656659,0.07135028038485172,0.24720864375476204,0.342809263607267,0.4985554965966963,0.2125747222548142,0.10288228830964366,0.06566639718411495,0.1561579396391896,0.23866156958091678,0.5906322423067573
2003-11-10,0.28873852741246886,0.4461494259302407,0.10692381438685483,0.05949669914225167,0.45222839557492356,0.47701960698141177,0.2653179998201847,0.2990390079266664,0.2131682176062503,0.08899425001167421,0.15473148453670718,0.023011517689669164,0.256393495703753
2003-11-11,0.19852914266692273,0.48990316746315493,0.03743776295455599,0.054286108211980315,0.3368577951706129,0.19838674909974946,0.2358171575200138,0.2722971702658935,0.10573387027794277,0.07896965913407011,0.12809764195540635,0.0,0.18808309766920978
2003-11-12,0.1555945148719765,0.4436262870964025,0.052697946959667466,0.04565477619262759,0.28459231199521473,0.176310204804086,0.0013981612805581967,0.2030230957314083,0.07271887534281318,0.0542848464490794,0.05754983066589253,0.0021704045093664964,0.1521663665053669
2003-11-13,0.1944384292988226,0.45398442024515573,0.06172253733978744,0.03636005671199846,0.32587917504247355,0.2526983100163823,0.3476917953658599,0.33246464853997326,0.09712999203959406,0.05644068478449091,0.046637529652250764,0.04779189440559829,0.10847654035420817
2003-11-14,0.08839513429175477,0.14772557579172568,0.04393699942359795,0.03112031771165351,0.34681088063142484,0.0,0.12833943532696068,0.508926626989738,0.08982905224244067,0.0688997450393327,0.025580821327443437,0.004294960537201681,0.2597055438428596
2003-11-15,0.0,0.505000757652936,0.0507487398216875,0.019325926255979488,0.3276005315994568,0.5999286698197938,0.20614908086390804,0.35404532821035806,0.07384005215423231,0.05232818032969037,0.013539081536569908,0.0021111693302728013,0.4459556218715155
2003-11-16,0.13368985935445749,0.516558455105026,0.029879196840646147,0.03279660071122148,0.31399057178199247,0.17550519054370245,0.40031114192348555,0.1309832166530549,0.08812467434417039,0.07089965841431783,0.12424171772127818,0.0,0.25175088106716303
2003-11-17,0.20917471309514118,0.4429500663884488,0.026793837947142088,0.045599638011294984,0.3118739094690963,0.21088883724760532,0.04843023423418502,0.14093038158963556,0.06524156905669301,0.06251011208887541,0.08788227609062865,0.056430517243529696,0.19673815070363893
2003-11-18,0.1705802720983703,0.4294731307632834,0.024361170422360065,0.03062920271158883,0.05807338734424414,0.20902735142575504,0.19596141613727508,0.20150961088729147,0.05985065508651062,0.049957956768775014,0.13347274941061177,0.00839822701617613,0.1321963092299664
2003-11-19,0.15258888253304953,0.4010537926133439,0.025500642909566384,0.031109038209598365,0.3227334206450264,0.16478156242189992,0.1758849269104225,0.26828879183191473,0.05613400351069589,0.04370980860184105,0.13798670257925866,0.0037899316934920284,0.25124941324674344
2003-11-20,0.129574770849127,0.41435899241580404,0.05807691579323879,0.002222223309545371,0.0676155022071695,0.21885847528266206,0.3170099250653702,0.220172168860312,0.05264935424475724,0.041769373285010625,0.19109833794321032,0.012246033324471954,0.10783238806859335
2003-11-21,0.12757271018493394,0.21898619949852383,0.019879345012756594,0.02367012742022795,0.33720014074071575,0.1268475451155298,0.18009323140980737,0.22271326829933208,0.04076537444683541,0.03171330947319139,0.14195361614690083,0.003337039872158369,0.1129382714189136
2003-11-22,0.08205725382893458,0.22994106123738944,0.08205553322134673,0.03610069232298248,0.15430955396599833,0.13433295682782823,0.1346718233574969,0.2864148300409324,0.033412582089958495,0.03009388468594891,0.11183901240314886,0.007489848318559674,0.07598856088728057
2003-11-23,0.16768861564054183,0.2372362509293544,0.021126185497142624,0.026950783048585787,0.18976178387365297,0.14536105795625012,0.15092431656709154,0.12170083198340131,0.02337653337825761,0.0203410433434192,0.1871696531540245,0.03557267080995606,0.008337130465813802
2003-11-24,0.1392307980161056,0.34348505804336743,0.01410543145347501,0.0009351190140132193,0.0,0.17119848413626848,0.125672967429087,0.2569698877780433,0.020682123715986878,0.027275094127132395,0.19991403392321977,0.004998336813301168,0.07823529773952625
2003-11-25,0.13057133584838182,0.33094641018596627,0.015489147908883782,0.004003749282608875,0.22194266370046642,0.11404219955555886,0.024510701902084375,0.3431456533866401,0.025304553197694285,0.015694516771774573,0.2171476757788544,0.004881882693733387,0.09386830667364648
2003-11-26,0.13792011205349747,0.3183564560556813,0.022798866851348992,0.04943393882715203,0.088298050294819,0.09804169125759146,0.1225122321993748,0.18429842082521575,0.014225165955420185,0.022841411421861343,0.15470424231735216,0.004795115698654526,0.11508509157493851
2003-11-27,0.08052838749903796,0.29711001224057476,0.13902164351769658,0.05576493181948071,0.3485233964629548,0.08839084826624144,0.19765935493673104,0.16365846532503653,0.013303146355270176,0.017660321467717968,0.07680343231357799,0.004737508190932347,0.17399893272244354
2003-11-28,0.06077185377362787,0.3324465073761381,0.14768391791546792,0.018339761156315804,0.31321160583315355,0.1191173033671554,0.23848762456227718,0.12503789094457501,0.013899817412195092,0.022914954885069068,0.05108542612314938,0.000355179480920276,0.07061879471537502
2003-11-29,0.09295240301724367,0.30982676908430573,0.17430381997965957,0.02375365311252982,0.6873736992005396,0.0968117142474427,0.17300138847145474,0.0,0.011697013113075694,0.02204452720994924,0.0,0.017691777094783524,0.20050654200542073
2003-11-30,0.0935466443129932,0.30198414549007857,0.2368898409739465,0.02568368149637816,0.3265517201577786,0.15256711003921936,0.0067172279325080075,0.06611882668738528,0.01244092559001346,0.025396615963011078,0.11015921054692841,0.024084212019481983,0.14004879829549943
2003-12-01,0.14907932029079157,0.3485378124838475,0.21408787270481036,0.03867235522319574,0.06623524495485655,0.08732811795095399,0.2442426421871347,0.22017710458711687,0.013252235143266997,0.010198260176448752,0.18334784812478255,0.09118742731315332,0.31107332635739204
2003-12-02,0.16494987944651052,0.2308478436550655,0.3673938128335681,0.027366287833507877,0.1016208131651454,0.05739299891412453,0.25824117845350125,0.09061036518131893,0.006934444992901134,0.013694218685532479,0.14908450536796303,0.010426052311896753,0.2782390416029003
2003-12-03,0.09266102950920801,0.11696500487563644,0.11643586636344222,0.01770385510612723,0.15837147567969395,0.041763168397608186,0.22505615631766185,0.15238736832867666,0.007850051018431073,0.008969666710208511,0.22435562844683649,0.003605262124917393,0.2127570120300291
2003-12-04,0.06762993947178791,0.22541865434538588,0.3090121187554138,0.016368395228764487,0.17355090617845914,0.044734856187465755,0.35411148997822095,0.09097171202243826,0.008796879438853128,0.014649106540187112,0.1090302961412063,0.007675676484281581,0.21103568871853784
2003-12-05,0.05963625312025672,0.261532925456739,0.2204126428831481,0.011572484139439287,0.08138846683216477,0.16475494054756018,0.07424772440104599,0.1666397506829037,0.012636475411035214,0.005889031646138104,0.1816166761126992,0.07251416219863326,0.4697493651230153
2003-12-06,0.11777711304123883,0.2829761293137545,0.27712767376462843,0.022916515150682937,0.5964034404782627,0.35579948060914335,1.3522855935403588,0.31331876336804315,0.11122885859579934,0.013714797045110562,0.07440161856622488,0.11095264795443815,2.3443833645751266
2003-12-07,0.5265190926998486,0.6283063560948668,0.2415986004881243,0.03772060793609869,0.5760014838841152,0.6641391134278696,1.6815800040174695,1.254655126817102,0.17482705760339626,0.0566654965450212,0.24789144168896424,0.1640585818648076,0.9576300650211739
2003-12-08,0.21348296426016206,0.48523789066985634,0.3059375055812581,0.07478982230724823,0.06295583121190064,0.21297756811451035,0.4436166296480371,0.6075149706289491,0.20888670626161177,0.10557231535340046,0.2184253619518239,0.06015022794551137,0.44418500004416595
2003-12-09,0.13388318549519052,0.2643725857039738,0.14058693171250727,0.05092856530135778,0.3114347587622228,0.06448897390430697,0.31067835484190365,0.4617882732405316,0.0999099936174986,0.07545541917007013,0.33283283384989826,0.08204046825145445,0.4580411751760082
2003-12-10,0.23853688922767724,0.3974479239183496,0.3470625161883375,0.0,0.5743473791016077,0.6116215566695209,0.7497626955777474,0.6743139447942366,0.07832170671341838,0.05127926996136151,0.2964791881420041,0.16019107237629263,0.4754185544388337
2003-12-11,0.38671741060167303,0.4358560928401004,0.30582580968740675,0.04041158900607554,0.035199231932663874,0.4925403934604074,0.6152766193751125,1.1516020721203064,0.11126746215726602,0.07248898608938427,0.46719668532376674,0.398377898594129,0.4003164388835734
2003-12-12,0.21081675222298374,0.2868799900141784,0.19884358558371007,0.05274754680812318,0.6300058490097574,0.21129793803069757,0.4201151741850925,0.8166425642604699,0.07941401047955934,0.07078038684060454,0.2990252657957274,0.3161597771129707,0.5290355771282277
2003-12-13,0.3706876304976129,0.3360573005713289,0.046070706557044344,0.025978777774796076,0.31392901366519205,0.21963770034745456,0.8118391563595231,0.9585643412345278,0.06191820004271151,0.048251720001306855,0.09415907163709542,0.270815313338072,0.9639976984346427
2003-12-14,0.9520520238750838,0.49066340696397415,0.16902705862951103,0.0352238555580608,0.2843116471824551,0.5742391326210188,2.0918904775761433,1.4593428025647048,0.09911833861071234,0.060852612967379704,0.26116947868516704,0.6106735416838587,2.115837267135561
2003-12-15,0.40572163582992127,0.2652384003256286,0.3069635003534044,0.06161736047241202,0.28480811470957934,0.23113889238342739,0.6647357643698081,1.2619145500797742,0.03582791188844815,0.07962183672164283,0.29993951107853456,0.4164946724402116,0.7288942695256613
2003-12-16,0.27144150294913494,0.15686616080734128,0.2164136994732717,0.039901552628023425,0.2787099599427041,0.12901634249581667,0.5063630814033759,0.823953742710765,0.04749771249678915,0.04670487568128688,0.18794127385945247,0.18831186373481304,0.4989637127301245
2003-12-17,0.1439762760272102,0.05514596118529391,0.2001499301059228,0.026721713174547794,0.008935525196209923,0.12195608484563536,0.6634210203150472,0.47185094126772137,0.04206293372760553,0.03671715522120267,0.281279959624383,0.1108970341628377,0.3483600692750839
2003-12-18,0.20228344156153144,0.3997936188536406,0.12668390966896592,0.048454690793280984,0.04932505135991799,0.17315865797686447,0.4378336191567508,0.23428499016307236,0.04681088383737361,0.026889380099824958,0.2983458080757624,0.042793408894076346,0.17042146097442723
2003-12-19,0.3727569443861076,0.2551423243958386,0.0701304960671778,0.03161758068714306,0.27492865928291244,0.46187482584815254,0.4104818422230093,0.49248770948936726,0.050212195787495584,0.01720499173759564,0.319107686533874,0.15328256186100642,0.310723389840862
2003-12-20,0.2707659853211286,0.3573301259464744,0.0,0.029673623220980272,0.27663508378435475,0.48131901698815793,0.33905416846879755,0.3270178514683879,0.05079889913074642,0.030382642209033375,0.17619890862229323,0.0009908563525983308,0.25973217431568485
2003-12-21,0.23156550126054898,0.4034525647361896,0.09815327733965828,0.06498959213855554,0.014808215599761407,0.45311387191820085,0.702767668003674,0.5062262385243296,0.10888722782208324,0.035115680322363646,0.14752329720538881,0.013139719353163763,0.15248681959774424
2003-12-22,0.32610384286563776,0.3760267467738283,0.09371452291366145,0.0700244434735606,0.5471372516488437,0.5079210736050697,0.42914453852276224,0.4524181122253468,0.1379262226082364,0.0360933557899923,0.20381070108256466,0.07674568905654275,0.07769001321947167
2003-12-23,0.627141335740586,0.14511239429609424,0.09273125820530012,0.0149789470621177,0.6632631595017607,0.47207203966956357,0.4619946708958593,0.5140687003283904,0.09193267348229595,0.030657854832957535,0.2566662904411806,0.1000858848456262,0.3721697266613955
2003-12-24,1.2556698769876258,0.20270625138040155,0.3179510289899202,0.037396257492308696,0.329618070483632,1.3962015707069588,2.239239676122109,1.2034906186657706,0.19658262216860292,0.04383875366565612,0.37998010295100426,0.591752458442025,2.483789637451968
2003-12-25,1.103954758117063,1.451544058150755,0.5274637458351765,0.10315913370436464,0.009506280816384924,1.713207435292086,1.457456398560082,2.229075365692429,0.4646423650760808,0.3533548583771613,0.4198817230960661,1.0228716324224363,1.2201361823307537
2003-12-26,0.5710541382282405,0.8022084875010006,0.17051005597275293,0.15236811852240525,0.002074007610378334,0.7284701539935249,0.80735552348614,1.0890015534021313,0.6609848345532925,0.6553431009701526,0.40619344412008634,1.2513099849351064,0.6446035902862309
2003-12-27,0.369759151041013,0.5079287467833716,0.12856494103535931,0.14792807348824358,0.0024358059060345244,0.5219801707304877,0.45665149704730046,0.43723579823789316,0.5864157435730345,0.5974387784532561,0.4125956965838493,1.3065581155383381,0.3836045415092272
2003-12-28,0.49390140061117316,0.36237913009164857,0.05965511442934551,0.1103644153673665,0.03902088624143231,0.5220124694150056,0.4040619633723792,0.312078567115309,0.3653156545737437,0.327043550004747,0.4139838721780793,1.1477995052892331,0.4904621107648821
2003-12-29,0.7561177319523956,0.48513029610830793,0.1191515247849319,0.07470157869854444,0.5886251959010215,0.8216898669160378,1.225780274816136,0.7787052445242452,0.20163714330219007,0.1160192058408506,0.3612674671080645,0.7175014567171751,0.6274480088009828
2003-12-30,1.1445123749104305,0.49628948065099154,0.07364684288888562,0.06548127501478314,0.2711064240209387,1.8312471631794638,0.8274955145619164,0.8548316516315355,0.19911327776724497,0.1081481544109123,0.27346520632738225,0.7305582059675995,0.2595034418513744
2003-12-31,1.9649506966589678,0.3713512136719489,0.14703005500596808,0.06925011391428873,0.5221035152716835,0.0,0.5222130416366447,0.5796701596970179,0.1666109996419043,0.06339920169856801,0.34811656729555757,3.352889406891017,0.3474322986881967
2004-01-01,2.1517118313922814,1.0633128743372267,0.2089856383833601,0.07778283517821721,1.8479963377940527,2.2837400963052907,1.907582891931463,2.0786774461841313,0.22837988549542304,0.10227072080046518,0.47762218468358164,4.9786387017205875,2.1177610476300006
2004-01-02,1.098525138241249,1.0205919753295778,0.46917077788156075,0.0859717998757921,1.0572990896861887,1.3810572509642483,0.8230937963365452,1.657384274032526,0.43270457824340025,0.2961483400051522,0.4631714935158245,2.7178021463902593,1.0303796381853134
2004-01-03,0.7406276491399151,0.6216565987712239,0.26797543596722434,0.07508565679928139,0.5839859155101439,0.9448307852393469,0.5073248135169279,0.8332146652404342,0.333198166420118,0.2376023308945931,0.2729505020266002,1.2251351746551615,0.7004249756432585
2004-01-04,0.7137561838522987,0.3869487719722269,0.19975369162187517,0.03220384817424779,0.25467932373402347,0.583489005439523,0.252273421106028,0.69390266581931,0.17433689323218948,0.11327729201428977,0.2598003326885519,0.513522028488241,0.5468412655740177
2004-01-05,0.604573731243806,0.30489533580177186,0.12798921611176473,0.04885205730317915,0.5159802392990805,0.7485477922055428,0.20267748277568254,0.4662775522657634,0.17093296794080104,0.06806535303044003,0.17236307820379232,0.3466707831128441,0.04661659792782702
2004-01-06,0.6704099971698629,0.13170442693005247,0.3692882310069936,0.03739875490781458,0.18344090172603605,0.5916526963321883,0.1822865013139594,0.12831512790493016,0.08456061419863356,0.04601855450020967,0.27021662276555647,0.25214845328161983,0.0
2004-01-07,0.6479706564751049,0.19145306501798964,0.39311123666738285,0.06423805681089317,0.7188789933873537,0.6980071705897257,0.44191531878500623,0.46550406882396667,0.16917131232401209,0.05739708496699353,0.2941988351586652,0.11880587549880187,0.13295239025116812
2004-01-08,0.5992991638901249,0.19400883745048914,0.847506580195464,0.05353944665242326,0.43435596122468234,0.5403981157180913,0.28395489219432624,0.6275193095114265,0.1568977663341781,0.04420276891243671,0.24381815102972187,0.15673673175221697,0.3930772733749681
2004-01-09,0.5566976267302228,0.17849134413039658,0.9732437728814277,0.044987195955272605,0.4516012104710013,0.4990638164057361,0.4322943052910593,0.39026860005807706,0.39180069672889456,0.04367746551781643,0.22695667465064828,0.15426217822944938,0.7763513472785311
2004-01-10,0.22291750806893695,0.18837505602400617,0.5226642413082078,0.053119749726343035,0.43031390325518076,0.4582424368651221,0.4684825883777608,0.3489291514267727,0.0,0.06201833099757367,0.0,0.08710385028083639,0.838437108284154
2004-01-11,0.4017831728966619,0.2367063983841592,0.7395667870074445,0.036683393132052405,0.4223626850488221,0.512264393896297,0.5239214366103726,0.35144879324490386,0.17084703859969777,0.05989203365251114,0.11535539972367032,0.0941663246279312,0.5738208075499078
2004-01-12,0.4594965225001457,0.191615269177284,0.25811693670317476,0.036341223460316124,0.42625417050461845,0.41920739939059093,0.41285232183893794,0.4561321735362974,0.3488018801813476,0.06308605957447255,0.16296273551697232,0.10566998689187071,0.44214420093630036
2004-01-13,0.34965997547891026,0.21254126788571737,0.15438020701842542,0.0463997656979873,0.15901985059810053,0.5867424904549808,0.37347758640171036,0.2196708750501004,0.3165142678247537,0.060461953112680406,0.13511198868765162,0.08519050655057107,0.3110304431044716
2004-01-14,0.24095764935206287,0.20530265448193785,0.3838593704885844,0.04504932149339724,0.4368912641111116,0.47961744803167994,0.19837359416994893,0.3750551695402007,0.24779608953594187,0.04660012806803768,0.16502916849232857,0.04234321207700828,0.39061538876275714
2004-01-15,0.1607150630730112,0.09884129949843445,0.4716845888129507,0.03288330407854377,0.45732335548497105,0.4198691388551099,0.41304104312544176,0.19315210110041947,0.22277098680254986,0.05366327402349963,0.17207945639280797,0.0457764454886576,0.44831311646215266
2004-01-16,0.30468664654438715,0.1723187698815396,0.42475676054511513,0.04015696786183956,0.5084655184587454,0.3468724411797408,0.36821864968869866,0.05227043937934628,0.20294258035022084,0.01953044641223825,0.11431852706496581,0.07125570104553314,0.6703914466091396
2004-01-17,0.2213431748849426,0.1462298188844834,0.4176333585224884,0.043329264121008945,0.7427458670554169,0.27192799868707473,0.34143665990733985,0.13709097978781115,2.8486559247107084,0.03521718116977862,0.12083200061097471,0.06451679049504677,0.5296022150102515
2004-01-18,0.3155771996046173,0.14425372248970247,0.44194521500903317,0.028848541666706695,0.2199969605830574,0.33556042437579614,0.36050466899254585,0.21644968181961577,0.15545637906078907,0.02618430430327387,0.1562670301193247,0.07340756808667621,0.5265932988607491
2004-01-19,0.2226526111477487,0.1649269876937236,0.5345718624521798,0.05007538933589589,0.5076443678337649,0.32202823467230757,0.2930833260856708,0.24634093401197976,3.4629720342974766,0.0400372046707049,0.0864034825569579,0.06805616994884048,0.31916172845195057
2004-01-20,0.18151701985159718,0.20402090169524478,0.5515985900361409,0.053773865967974455,0.5347953661593597,0.23303288470055894,0.39734773149842795,0.30668950420273944,2.8263823263118444,0.04734568235457484,0.09298639210920828,0.05351898871192197,0.35955105325641423
2004-01-21,0.2168888624439569,0.18774791150036396,0.4921494269365152,0.04781965250420857,0.0,0.34970956743585824,0.389149182970421,0.2677553823088351,0.09724225238563186,0.04741744421973004,0.12187385880019802,0.05240350164783776,0.0779585906287712
