date,bt,qft
2003-10-01,0.2905550823433135,0.3103012971719345
2003-10-02,0.0061093781003803025,0.1213376654475337
2003-10-03,-0.0012294375255235846,0.06702526895066618
2003-10-04,-0.0067166891769147976,0.1072237072594161
2003-10-05,-0.010548539288703682,0.024536629434206383
2003-10-06,-0.01263329746960813,0.08930875456347513
2003-10-07,-0.01532652169639839,0.19768977100073068
2003-10-08,-0.018394851375076772,0.03859987047413627
2003-10-09,-0.020789460760228064,0.022861770411413563
2003-10-10,-0.023188936878655367,0.38428889359774515
2003-10-11,-0.02705735022502256,0.17626364511038536
2003-10-12,-0.03077761220296571,0.03492223150533681
2003-10-13,-0.03372098619893116,0.11143259811839096
2003-10-14,-0.037346716565260306,0.1917337855785871
2003-10-15,-0.042039155798940464,0.20782392789378795
2003-10-16,-0.04713042769769526,0.06267275008158715
2003-10-17,-0.05288147706375172,0.5087896003245824
2003-10-18,-0.060665596216354506,0.2590892453173751
2003-10-19,-0.065140461460625,0.0
2003-10-20,-0.065011701822247,0.0914336498748633
2003-10-21,-0.06409997724193536,0.38634412800129525
2003-10-22,-0.06180020326438414,0.21515111745211812
2003-10-23,-0.0585297087312321,0.1087832177724827
2003-10-24,-0.05497669115943167,0.10367596796229307
2003-10-25,-0.05093619094025025,0.43120501193280675
2003-10-26,-0.04665794060068922,0.24093697039933862
2003-10-27,-0.042820213086834355,0.13244760550061124
2003-10-28,-0.039403622364419674,0.04147593201560518
2003-10-29,-0.03592865428237682,0.2970396703317616
2003-10-30,-0.03175671554780875,0.38508551107495254
2003-10-31,-0.027350551372565864,0.21437649739206566
2003-11-01,-0.023406658993134384,0.09282903230785178
2003-11-02,-0.019892836449605548,0.042688242612647045
2003-11-03,-0.01635317274180737,0.27953649844237777
2003-11-04,-0.012114971266233161,0.25768366493172606
2003-11-05,-0.006798778076186929,0.40571208398542186
2003-11-06,1.892408417044321e-05,0.5429262045264552
2003-11-07,0.00850484248815733,0.3930051524290516
2003-11-08,0.01765633684825106,0.22998466646842736
2003-11-09,0.026336230201736352,0.24720864375476204
2003-11-10,0.03424629504089473,0.45222839557492356
2003-11-11,0.041338716170758114,0.3368577951706129
2003-11-12,0.04755115010463931,0.28459231199521473
2003-11-13,0.05283541371169377,0.32587917504247355
2003-11-14,0.05714877181261073,0.34681088063142484
2003-11-15,0.06043945058504568,0.3276005315994568
2003-11-16,0.06265170732098924,0.31399057178199247
2003-11-17,0.06373221480829255,0.3118739094690963
2003-11-18,0.060566340186131065,0.05807338734424414
2003-11-19,0.05546309069634456,0.3227334206450264
2003-11-20,0.04998807049761291,0.0676155022071695
2003-11-21,0.04410483507743358,0.33720014074071575
2003-11-22,0.03686101135587267,0.15430955396599833
2003-11-23,0.028348806913630824,0.18976178387365297
2003-11-24,0.0238315609886343,0.0
2003-11-25,0.02414410737782288,0.22194266370046642
2003-11-26,0.025160903107592197,0.088298050294819
2003-11-27,0.027082727814434066,0.3485233964629548
2003-11-28,0.03027371885085864,0.31321160583315355
2003-11-29,0.03534429165043638,0.6873736992005396
2003-11-30,0.0412832429276644,0.3265517201577786
2003-12-01,0.046705631034758256,0.06623524495485655
2003-12-02,0.0517301010225886,0.1016208131651454
2003-12-03,0.05663065063081142,0.15837147567969395
2003-12-04,0.06165623923110576,0.17355090617845914
2003-12-05,0.06678167322760523,0.08138846683216477
2003-12-06,0.07191642202909153,0.5964034404782627
2003-12-07,0.07677605623934704,0.5760014838841152
2003-12-08,0.08106968954549816,0.06295583121190064
2003-12-09,0.08489446202702206,0.3114347587622228
2003-12-10,0.08827363186498598,0.5743473791016077
2003-12-11,0.09121165678965733,0.035199231932663874
2003-12-12,0.09426637407960771,0.6300058490097574
2003-12-13,0.09742445209514844,0.31392901366519205
2003-12-14,0.10010179311247258,0.2843116471824551
2003-12-15,0.10219571264933036,0.28480811470957934
2003-12-16,0.10363117070103797,0.2787099599427041
2003-12-17,0.10452342820620128,0.008935525196209923
2003-12-18,0.105251414097244,0.04932505135991799
2003-12-19,0.10637631653523688,0.27492865928291244
2003-12-20,0.10777835651057296,0.27663508378435475
2003-12-21,0.1090122860585778,0.014808215599761407
2003-12-22,0.11030298518978593,0.5471372516488437
2003-12-23,0.1115654685376517,0.6632631595017607
2003-12-24,0.11238790044362829,0.329618070483632
2003-12-25,0.11275998860356508,0.009506280816384924
2003-12-26,0.11293917803042217,0.002074007610378334
2003-12-27,0.11309545714756228,0.0024358059060345244
2003-12-28,0.11329387312070889,0.03902088624143231
2003-12-29,0.11440585326369149,0.5886251959010215
2003-12-30,0.11745163557636018,0.2711064240209387
2003-12-31,0.12238478624703628,0.5221035152716835
2004-01-01,0.13105937908818968,1.8479963377940527
2004-01-02,0.14515858541425242,1.0572990896861887
2004-01-03,0.16100940409107722,0.5839859155101439
2004-01-04,0.1753249288869873,0.25467932373402347
2004-01-05,0.18808696469122513,0.5159802392990805
2004-01-06,0.19941830633050245,0.18344090172603605
2004-01-07,0.20951573034379248,0.7188789933873537
2004-01-08,0.21842157889877986,0.43435596122468234
2004-01-09,0.2260440454666881,0.4516012104710013
2004-01-10,0.23230710771141289,0.43031390325518076
2004-01-11,0.2371498614409932,0.4223626850488221
2004-01-12,0.24051145976434637,0.42625417050461845
2004-01-13,0.24249014431910837,0.15901985059810053
2004-01-14,0.24334437889055965,0.4368912641111116
2004-01-15,0.2337919131854247,0.45732335548497105
2004-01-16,0.2168428594562126,0.5084655184587454
2004-01-17,0.19652848234445355,0.7427458670554169
2004-01-18,0.1768503376189839,0.2199969605830574
2004-01-19,0.1586031850224037,0.5076443678337649
2004-01-20,0.1376691156503657,0.5347953661593597
2004-01-21,0.1264108887223212,0.0
2004-01-22,0.12717513385579166,0.5426989608899515
2004-01-23,0.13012913436144075,0.5480341989890449
2004-01-24,0.13552733642213236,0.4001647084093438
2004-01-25,0.14267540425530076,0.4484509237453901
2004-01-26,0.15026750425097424,0.09374695717612946
2004-01-27,0.15804747169905775,0.6185505700827437
2004-01-28,0.16677454463992492,0.1404453611483394
2004-01-29,0.17610625746498756,0.4258996962044276
2004-01-30,0.18578698553480658,0.21365069973121673
2004-01-31,0.19575195572792348,0.3425304761675346
2004-02-01,0.20623920895685352,0.49523760796947014
2004-02-02,0.21785819564423003,0.5473421430560507
2004-02-03,0.2307203961228082,0.48578066577461093
2004-02-04,0.24411717295497717,0.18122438295086604
2004-02-05,0.25715786184078493,0.27431098251582253
2004-02-06,0.26991584817111947,0.40824748517936627
2004-02-07,0.2826910540073251,0.23124173948670224
2004-02-08,0.2953793728543553,0.3791574186065558
2004-02-09,0.30847985352135426,0.6057915128641993
2004-02-10,0.3230120055460602,0.7708879760442335
2004-02-11,0.33933655060446866,0.8439587867401975
2004-02-12,0.3557583926667841,0.7965717412514229
2004-02-13,0.37063294538168795,0.600244126198763
2004-02-14,0.38385973801985374,0.2937855179178357
2004-02-15,0.39561260197863146,0.14266982991682664
2004-02-16,0.4065452424260803,0.297001689868923
2004-02-17,0.4181981305496851,0.897200420540371
2004-02-18,0.4333625485953467,1.5985370643921284
2004-02-19,0.45350946596123276,1.0007338317582577
2004-02-20,0.4765028384566411,0.4897115364086423
2004-02-21,0.4997063435192201,0.5297134757072239
2004-02-22,0.5224258276068102,0.48937935958455625
2004-02-23,0.5446747716931337,0.4899258216612743
2004-02-24,0.5663347617860013,0.3967711486025035
2004-02-25,0.5886250046015942,1.3878403252166667
2004-02-26,0.6163101962624812,2.9470262489511483
2004-02-27,0.6522532087969792,1.481707654511387
2004-02-28,0.6904567564859809,0.8420162305657661
2004-02-29,0.7256232357440683,0.4390147882222356
2004-03-01,0.758053690485962,0.3998493271139889
2004-03-02,0.7885166737010072,0.706654739629399
2004-03-03,0.8182344791329043,0.7852151134719493
2004-03-04,0.8481886650785542,0.9417994870342019
2004-03-05,0.8787682346101563,0.850574169304222
2004-03-06,0.9092722598250232,0.44290978757357713
2004-03-07,0.9389382398381689,0.8002476349193413
2004-03-08,0.9683104188410313,0.7936708620795202
2004-03-09,0.9978634038642098,0.7563467158643957
2004-03-10,1.0274522110112794,0.7531798567699421
2004-03-11,1.0566822962362068,0.5203453483160303
2004-03-12,1.0852035246731824,0.7037177817127815
2004-03-13,1.113474344981486,0.8225809466386553
2004-03-14,1.1420100930833488,0.741719379844356
2004-03-15,1.1705588225610957,0.6328686513831678
2004-03-16,1.1987832214984517,0.6932354900339963
2004-03-17,1.2267797171326227,0.7165286582666683
2004-03-18,1.2544713945034802,0.7301499444764965
2004-03-19,1.280803568075011,0.7526502771508532
2004-03-20,1.3049312974519887,0.7134983028027806
2004-03-21,1.3268366972551529,0.566736246515684
2004-03-22,1.346503541371508,0.868277398333096
2004-03-23,1.3638785826489175,0.8840593114746562
2004-03-24,1.378878921379217,0.43387394599538154
2004-03-25,1.391464805961967,0.5440724082453783
2004-03-26,1.4016409131005272,0.5733924008492783
2004-03-27,1.4094066674168169,0.4435874186388671
2004-03-28,1.4148056642083702,0.3653083261600554
2004-03-29,1.4179901678509415,0.33000302292410755
2004-03-30,1.4195971479942726,0.01392305321336229
2004-03-31,1.421188515302945,0.40140782291478483
2004-04-01,1.423543617296386,0.4891981907479175
2004-04-02,1.4259571327231926,0.1899263177887751
2004-04-03,1.4279247714720305,0.3511530640708025
2004-04-04,1.4293706376670754,0.09325887854154002
2004-04-05,1.430241415401915,0.417740716042839
2004-04-06,1.4288825719281664,0.3144479221317147
2004-04-07,1.4181828366115725,0.2914726256165432
2004-04-08,1.4052916200154746,0.5463059939885586
2004-04-09,1.389968280362713,0.21814400895730834
2004-04-10,1.3724480717584777,0.46465443401755135
2004-04-11,1.353680698622661,0.24355196502863574
2004-04-12,1.3337323994881825,0.39561000442619587
2004-04-13,1.3111089985908777,0.7275256207629506
2004-04-14,1.2850640927224484,0.40335019558101437
2004-04-15,1.2560378901417228,0.42978601109775805
2004-04-16,1.2252070441922092,0.40259218681407516
2004-04-17,1.2016797964972965,0.20127383735535087
2004-04-18,1.1848916636466051,0.5263180308198994
2004-04-19,1.1654527053225474,0.492395015625928
2004-04-20,1.14322187073046,0.328117981611312
2004-04-21,1.118521578239633,0.47819300799886744
2004-04-22,1.0955192376494722,0.25769896457472075
2004-04-23,1.0744073445262878,0.42180022362971115
2004-04-24,1.0508084241943418,0.5370988460266197
2004-04-25,1.0243166930154417,0.4097215856049894
2004-04-26,0.9951522595854828,0.40417483237758967
2004-04-27,0.9631999944174751,0.6184903468499298
2004-04-28,0.927554374423607,0.7919445586476399
2004-04-29,0.9057817470824622,0.07390264051552742
2004-04-30,0.8997731011232609,0.09079091214345292
2004-05-01,0.8931233474671038,0.16686303911432787
2004-05-02,0.8853919386371452,0.28805340134669777
2004-05-03,0.8761805818204047,0.23198700415109186
2004-05-04,0.8675374971454707,0.09349610359184857
2004-05-05,0.8595912773819698,0.34183024289287833
2004-05-06,0.8496199181982811,0.556960257543941
2004-05-07,0.8367318462894866,0.4657147694806596
2004-05-08,0.8210164508129534,0.37418814050833804
2004-05-09,0.8095879741700376,0.07528824688621116
2004-05-10,0.8029014722480966,0.46483395686469076
2004-05-11,0.7942538691847436,0.2869736913213403
2004-05-12,0.7833074606014022,0.47562065249384655
2004-05-13,0.7700468756496748,0.28631296904218195
2004-05-14,0.7546939208296225,0.3301601815660361
2004-05-15,0.7465495518396104,0.0
2004-05-16,0.7466231645350534,0.05227319295293198
2004-05-17,0.7473174440476263,0.3437535873015888
2004-05-18,0.7495983139974604,0.45815449401638475
2004-05-19,0.7539138539224821,0.41894849634024633
2004-05-20,0.7590379826296406,0.3610926952946537
2004-05-21,0.7636826346188771,0.4196061762080968
2004-05-22,0.7676806745813202,0.47466896130444336
2004-05-23,0.7710705934932348,0.04023863494592539
2004-05-24,0.7744090515133469,0.2648542385562286
2004-05-25,0.7788201653748795,0.5345060760639907
2004-05-26,0.7854604119026964,0.701939840235764
2004-05-27,0.79444489236288,0.40801278273756125
2004-05-28,0.8073138110447566,2.1628239965169964
2004-05-29,0.8258993934416996,2.8167028959297795
2004-05-30,0.8460488099148298,1.4391906579300844
2004-05-31,0.863470717827557,0.8057747062024393
2004-06-01,0.8778609410819648,1.1664725298126237
2004-06-02,0.889040600582032,1.2537275787438729
2004-06-03,0.8967852264749057,1.249091417327777
2004-06-04,0.9008483564426208,0.9694111037523783
2004-06-05,0.8778208417702473,0.960317818831375
2004-06-06,0.8212633363049869,0.9360552479003971
2004-06-07,0.7587017063762772,1.1229554569002427
2004-06-08,0.6907211749118004,0.9018487920243287
2004-06-09,0.6262305897473679,0.7534095605294415
2004-06-10,0.5690919180938614,0.7131496785772251
2004-06-11,0.520090289291971,0.5445587940046281
2004-06-12,0.4844221414579368,0.3709236670689173
2004-06-13,0.46247546407743834,0.19237438569720944
2004-06-14,0.44636873988611087,0.5431591185550104
2004-06-15,0.42776396633243896,0.36696678489723655
2004-06-16,0.40602817860562146,0.7855498708260953
2004-06-17,0.3805605670935486,0.5203760537593887
2004-06-18,0.3524361801207312,0.3695848024833758
2004-06-19,0.32242435986851703,0.4295155895230911
2004-06-20,0.2912530862720628,0.3993441049855364
2004-06-21,0.2660569078344397,0.24735780824679132
2004-06-22,0.2455913081299892,0.5372236626053689
2004-06-23,0.22239747838859714,0.475492187545421
2004-06-24,0.19628863334028965,0.43213926838174177
2004-06-25,0.16717931131122332,0.6368768333487873
2004-06-26,0.14206850407297664,0.2501160974138972
2004-06-27,0.12094606957231788,0.8255813636067023
2004-06-28,0.10592417271594057,0.09353563121067282
2004-06-29,0.09757857631312132,0.6028620857876095
2004-06-30,0.0866562019489377,0.3982642564284913
2004-07-01,0.07319223246108326,0.2749557889380965
2004-07-02,0.05781758636740667,0.3105354541308327
2004-07-03,0.04277384531985842,0.17740905511861096
2004-07-04,0.028350734070538078,0.21721795959495482
2004-07-05,0.013010219028849471,0.20095575245606312
2004-07-06,0.0051807741279639,0.0
2004-07-07,0.005417551695531004,0.1681383815912625
2004-07-08,0.0064595551294166975,0.2598322350479322
2004-07-09,0.00836680526629186,0.03359746517021634
2004-07-10,0.01082297433367972,0.25857728032044747
2004-07-11,0.013965216860294852,0.18860305154309692
2004-07-12,0.017794101840490042,0.17441261830697374
2004-07-13,0.0220046355624946,0.12668358191007179
2004-07-14,0.026240343621318094,0.15819521533419978
2004-07-15,0.03018274385589101,0.28895294242669045
2004-07-16,0.03372279882316512,0.11496541864940127
2004-07-17,0.03687415988647259,0.04239168427137631
2004-07-18,0.0397176886213502,0.1726940506251732
2004-07-19,0.042287118353259254,0.10381071205532515
2004-07-20,0.04456407509907735,0.07534112593770655
2004-07-21,0.046530693808479254,0.22235148343285155
2004-07-22,0.048143136641717,0.3828972708048866
2004-07-23,0.04934545685014035,0.06981234809303125
2004-07-24,0.05011618589866728,0.1545243921559101
2004-07-25,0.05044578312643983,0.10653167295086888
2004-07-26,0.04560299123927555,0.11707331637879353
2004-07-27,0.04084808467927401,0.03841775947857489
2004-07-28,0.037401544161233216,0.25997489078389957
2004-07-29,0.03269857374089997,0.2693405579194004
2004-07-30,0.029563110094857778,0.009810773277668425
2004-07-31,0.02831948752657886,0.30584044372709823
2004-08-01,0.0274581028782091,0.0
2004-08-02,0.027470444393106377,0.06733772214863452
2004-08-03,0.027145009976820372,0.2432913995028996
2004-08-04,0.02619607669147237,0.010069342204275432
2004-08-05,0.025135482056378767,0.17173393480625262
2004-08-06,0.023185720123964706,0.23222644438465978
2004-08-07,0.01978990279347633,0.3164423381113864
2004-08-08,0.014802148611939108,0.1836215004890815
2004-08-09,0.00984994681079145,0.053355497550369155
2004-08-10,0.0077711611919459,0.0
2004-08-11,0.008047057138712147,0.19762967574145804
2004-08-12,0.008559786760674728,0.13494765658392766
2004-08-13,0.008955588263150184,0.288938924094779
2004-08-14,0.009151690460369023,0.17735617814633448
2004-08-15,0.0082892386047423,0.0
2004-08-16,0.008452432989773166,0.11588614608136244
2004-08-17,0.009157228740125216,0.16957947867463227
